name,lat,lon,plt_id,max_age,pygp_pts,pygp_feature
8331a9fffffffff,40.89601643131415,118.52884730696897,601,1100.0,"(-0.361018, 0.664115, 0.654688)",<pygplates.pygplates.Feature object at 0x7f0ef7187350>
8331aafffffffff,40.10896070152837,116.70663889931515,601,1100.0,"(-0.343728, 0.683229, 0.644243)",<pygplates.pygplates.Feature object at 0x7f0ef71873c0>
8331abfffffffff,40.0880946905611,117.81013364501358,601,1100.0,"(-0.356931, 0.67669, 0.643965)",<pygplates.pygplates.Feature object at 0x7f0ef7187430>
8331acfffffffff,41.78455789704636,117.01496799631617,601,1100.0,"(-0.338694, 0.664296, 0.666332)",<pygplates.pygplates.Feature object at 0x7f0ef71874a0>
8331adfffffffff,41.74551831944481,118.14964704380314,601,1100.0,"(-0.351997, 0.657858, 0.665823)",<pygplates.pygplates.Feature object at 0x7f0ef7187510>
8331aefffffffff,40.95560018673492,116.29115161844123,601,1100.0,"(-0.334511, 0.677094, 0.655474)",<pygplates.pygplates.Feature object at 0x7f0ef7187580>
8331b0fffffffff,40.08278076517867,112.09500101654746,601,1100.0,"(-0.287793, 0.708926, 0.643894)",<pygplates.pygplates.Feature object at 0x7f0ef71875f0>
8331b1fffffffff,40.106927217126355,113.27674474804087,601,1100.0,"(-0.302245, 0.70259, 0.644216)",<pygplates.pygplates.Feature object at 0x7f0ef7187660>
8331b2fffffffff,39.19810863060908,111.42569549402857,601,1100.0,"(-0.28309, 0.721409, 0.632004)",<pygplates.pygplates.Feature object at 0x7f0ef71876d0>
8331b3fffffffff,39.236256245558515,112.59871782273757,601,1100.0,"(-0.297638, 0.715074, 0.63252)",<pygplates.pygplates.Feature object at 0x7f0ef7187740>
8331b4fffffffff,40.93928372122338,111.57103867274363,601,1100.0,"(-0.277728, 0.702498, 0.655259)",<pygplates.pygplates.Feature object at 0x7f0ef71877b0>
8331b5fffffffff,40.96181632617276,112.78055727371644,601,1100.0,"(-0.292395, 0.696241, 0.655556)",<pygplates.pygplates.Feature object at 0x7f0ef7187820>
8331b6fffffffff,40.04594233766768,110.89490860823153,601,1100.0,"(-0.27303, 0.715185, 0.643402)",<pygplates.pygplates.Feature object at 0x7f0ef7187890>
833568fffffffff,37.34805409696091,-12.563223756418664,304,220.0,"(0.775931, -0.172918, 0.606655)",<pygplates.pygplates.Feature object at 0x7f0ef7187900>
833569fffffffff,36.547065253223906,-11.531534518069085,304,220.0,"(0.787152, -0.160599, 0.595483)",<pygplates.pygplates.Feature object at 0x7f0ef7187970>
83356cfffffffff,38.47191918385374,-12.233353796106181,304,220.0,"(0.765135, -0.165894, 0.622131)",<pygplates.pygplates.Feature object at 0x7f0ef71879e0>
83356dfffffffff,37.66676842416133,-11.192269008512609,304,220.0,"(0.776523, -0.153647, 0.611068)",<pygplates.pygplates.Feature object at 0x7f0ef7187a50>
833800fffffffff,33.711011506815105,-0.534517096796483,706,320.0,"(0.831811, -0.00776026, 0.555004)",<pygplates.pygplates.Feature object at 0x7f0ef7187ac0>
833801fffffffff,33.9109882779438,0.7011004985641814,706,320.0,"(0.829843, 0.0101549, 0.557904)",<pygplates.pygplates.Feature object at 0x7f0ef7187b30>
833802fffffffff,32.66874321444799,-0.9646685100181748,706,320.0,"(0.841686, -0.0141725, 0.539781)",<pygplates.pygplates.Feature object at 0x7f0ef7187ba0>
833803fffffffff,32.86875897882454,0.2518915465338323,714,550.0,"(0.839908, 0.00369254, 0.542717)",<pygplates.pygplates.Feature object at 0x7f0ef7187c10>
833804fffffffff,34.54818227951913,-1.3364575963720942,706,320.0,"(0.823426, -0.0192104, 0.567099)",<pygplates.pygplates.Feature object at 0x7f0ef7187c80>
833805fffffffff,34.7517522409457,-0.09380271303106992,706,320.0,"(0.821628, -0.00134514, 0.570022)",<pygplates.pygplates.Feature object at 0x7f0ef7187cf0>
833806fffffffff,33.49879096008833,-1.7642184400983298,706,320.0,"(0.833502, -0.0256728, 0.551919)",<pygplates.pygplates.Feature object at 0x7f0ef7187d60>
833808fffffffff,33.23419438405634,2.74502183697447,714,550.0,"(0.835478, 0.0400581, 0.548063)",<pygplates.pygplates.Feature object at 0x7f0ef7187dd0>
833809fffffffff,33.40097271900082,4.021327016284883,714,550.0,"(0.832783, 0.0585454, 0.550495)",<pygplates.pygplates.Feature object at 0x7f0ef7187e40>
83380afffffffff,32.18908015318499,2.267610985474975,714,550.0,"(0.845632, 0.0334853, 0.532715)",<pygplates.pygplates.Feature object at 0x7f0ef7187eb0>
83380bfffffffff,32.35460329446486,3.5237512820995116,714,550.0,"(0.843155, 0.0519204, 0.535158)",<pygplates.pygplates.Feature object at 0x7f0ef7187f20>
83380cfffffffff,34.10083297548339,1.957875240343404,706,320.0,"(0.827569, 0.0282902, 0.560651)",<pygplates.pygplates.Feature object at 0x7f0ef7187f90>
83380dfffffffff,34.279845605039064,3.235115382257632,706,320.0,"(0.82498, 0.0466307, 0.563235)",<pygplates.pygplates.Feature object at 0x7f0ef7188040>
83380efffffffff,33.05656644081867,1.4882988405138278,714,550.0,"(0.83785, 0.0217686, 0.545467)",<pygplates.pygplates.Feature object at 0x7f0ef71880b0>
833810fffffffff,31.38944903426438,-2.59202939716062,714,550.0,"(0.852773, -0.0386053, 0.520852)",<pygplates.pygplates.Feature object at 0x7f0ef7188120>
833811fffffffff,31.62309733028671,-1.3856662950487029,714,550.0,"(0.851267, -0.0205914, 0.524329)",<pygplates.pygplates.Feature object at 0x7f0ef7188190>
833812fffffffff,30.331237420291895,-2.992588739800635,714,550.0,"(0.861943, -0.0450607, 0.504998)",<pygplates.pygplates.Feature object at 0x7f0ef7188200>
833813fffffffff,30.574929662987156,-1.7977555206252689,714,550.0,"(0.860541, -0.0270098, 0.508665)",<pygplates.pygplates.Feature object at 0x7f0ef7188270>
833814fffffffff,32.20785784485837,-3.4091233075873566,706,320.0,"(0.844623, -0.0503148, 0.532992)",<pygplates.pygplates.Feature object at 0x7f0ef71882e0>
833815fffffffff,32.445591078286704,-2.1826562744809976,706,320.0,"(0.843289, -0.0321403, 0.536498)",<pygplates.pygplates.Feature object at 0x7f0ef7188350>
833816fffffffff,31.141619529985558,-3.806333045675448,714,550.0,"(0.854004, -0.0568177, 0.517155)",<pygplates.pygplates.Feature object at 0x7f0ef71883c0>
833818fffffffff,30.97210311455192,0.585397316365608,714,550.0,"(0.857373, 0.00876018, 0.514621)",<pygplates.pygplates.Feature object at 0x7f0ef7188430>
833819fffffffff,31.145418943733578,1.802460596497719,714,550.0,"(0.855434, 0.0269199, 0.517212)",<pygplates.pygplates.Feature object at 0x7f0ef71884a0>
83381afffffffff,29.93366924727056,0.1512576778105931,714,550.0,"(0.866601, 0.00228778, 0.498997)",<pygplates.pygplates.Feature object at 0x7f0ef7188510>
83381bfffffffff,30.104108192152385,1.3491633779920542,714,550.0,"(0.864876, 0.0203693, 0.501573)",<pygplates.pygplates.Feature object at 0x7f0ef7188580>
83381cfffffffff,31.82808943677246,-0.18557258018535241,714,550.0,"(0.84963, -0.00275184, 0.527372)",<pygplates.pygplates.Feature object at 0x7f0ef71885f0>
83381dfffffffff,32.01335935987667,1.030944523860111,714,550.0,"(0.847787, 0.0152562, 0.530117)",<pygplates.pygplates.Feature object at 0x7f0ef7188660>
83381efffffffff,30.789845481113673,-0.611697491771267,714,550.0,"(0.859002, -0.00917117, 0.511891)",<pygplates.pygplates.Feature object at 0x7f0ef71886d0>
833822fffffffff,35.38812376467218,-2.162741926546536,706,320.0,"(0.814667, -0.0307658, 0.579112)",<pygplates.pygplates.Feature object at 0x7f0ef7188740>
833823fffffffff,35.59290844251539,-0.8991079668518821,706,320.0,"(0.813073, -0.0127601, 0.582022)",<pygplates.pygplates.Feature object at 0x7f0ef71887b0>
833824fffffffff,37.28682237986391,-2.582818217089786,304,250.0,"(0.794805, -0.035853, 0.605805)",<pygplates.pygplates.Feature object at 0x7f0ef7188820>
833825fffffffff,37.484215205306114,-1.2834546210122417,304,250.0,"(0.793322, -0.0177738, 0.608543)",<pygplates.pygplates.Feature object at 0x7f0ef7188890>
833828fffffffff,35.996577795064255,1.6364573366386959,706,320.0,"(0.808722, 0.0231047, 0.587737)",<pygplates.pygplates.Feature object at 0x7f0ef7188900>
833829fffffffff,36.18890031080106,2.935434156440951,706,320.0,"(0.806016, 0.0413308, 0.590449)",<pygplates.pygplates.Feature object at 0x7f0ef7188970>
83382afffffffff,34.95389381981287,1.162476178422653,706,320.0,"(0.819445, 0.016628, 0.572917)",<pygplates.pygplates.Feature object at 0x7f0ef71889e0>
83382bfffffffff,35.14525115677472,2.4401046006700966,706,320.0,"(0.816954, 0.0348134, 0.575651)",<pygplates.pygplates.Feature object at 0x7f0ef7188a50>
83382efffffffff,35.79279744283899,0.3590055254524767,706,320.0,"(0.811121, 0.00508241, 0.584856)",<pygplates.pygplates.Feature object at 0x7f0ef7188ac0>
833830fffffffff,34.100265322431845,-3.8472805959999277,706,320.0,"(0.826192, -0.0555604, 0.560643)",<pygplates.pygplates.Feature object at 0x7f0ef7188b30>
833831fffffffff,34.3319894680253,-2.5875954468901665,706,320.0,"(0.824942, -0.0372814, 0.563987)",<pygplates.pygplates.Feature object at 0x7f0ef7188ba0>
833832fffffffff,33.029295052146985,-4.249688015472112,706,320.0,"(0.836087, -0.0621274, 0.545068)",<pygplates.pygplates.Feature object at 0x7f0ef7188c10>
833833fffffffff,33.271609029717844,-3.0029653047604645,706,320.0,"(0.834931, -0.0438002, 0.548609)",<pygplates.pygplates.Feature object at 0x7f0ef7188c80>
833834fffffffff,34.93062255324528,-4.716288430688679,707,320.0,"(0.81707, -0.0674092, 0.572584)",<pygplates.pygplates.Feature object at 0x7f0ef7188cf0>
833835fffffffff,35.16742942181247,-3.435525061214048,706,320.0,"(0.816003, -0.0489873, 0.575968)",<pygplates.pygplates.Feature object at 0x7f0ef7188d60>
833836fffffffff,33.852847679234415,-5.11437176343511,707,320.0,"(0.827165, -0.0740316, 0.557062)",<pygplates.pygplates.Feature object at 0x7f0ef7188dd0>
833840fffffffff,34.87403701800305,8.53123832631691,714,550.0,"(0.811333, 0.121707, 0.571774)",<pygplates.pygplates.Feature object at 0x7f0ef7188e40>
833841fffffffff,34.98893263761538,9.896771651150134,714,550.0,"(0.807071, 0.14081, 0.573418)",<pygplates.pygplates.Feature object at 0x7f0ef7188eb0>
833842fffffffff,33.829727952594844,7.958888427452712,714,550.0,"(0.822694, 0.11502, 0.556727)",<pygplates.pygplates.Feature object at 0x7f0ef7188f20>
833843fffffffff,33.946738169010466,9.304172710580874,714,550.0,"(0.818643, 0.134119, 0.558422)",<pygplates.pygplates.Feature object at 0x7f0ef7188f90>
833844fffffffff,35.788635600648135,7.747407338010843,706,320.0,"(0.803775, 0.109352, 0.584797)",<pygplates.pygplates.Feature object at 0x7f0ef7189040>
833845fffffffff,35.91559514549917,9.118297947640704,714,550.0,"(0.799648, 0.128345, 0.586593)",<pygplates.pygplates.Feature object at 0x7f0ef71890b0>
833846fffffffff,34.74507155137047,7.1811450031306,714,550.0,"(0.81525, 0.102718, 0.569926)",<pygplates.pygplates.Feature object at 0x7f0ef7189120>
833848fffffffff,34.13854284336974,12.036653523088553,715,550.0,"(0.809486, 0.172603, 0.561196)",<pygplates.pygplates.Feature object at 0x7f0ef7189190>
833849fffffffff,34.21236275989873,13.421120880278258,715,550.0,"(0.804375, 0.191943, 0.562262)",<pygplates.pygplates.Feature object at 0x7f0ef7189200>
83384afffffffff,33.09915221200224,11.419566641774713,715,550.0,"(0.821143, 0.165863, 0.54609)",<pygplates.pygplates.Feature object at 0x7f0ef7189270>
83384bfffffffff,33.17661287483291,12.785049573206425,715,550.0,"(0.816236, 0.18522, 0.547222)",<pygplates.pygplates.Feature object at 0x7f0ef71892e0>
83384cfffffffff,35.08920501169507,11.276434920807343,715,550.0,"(0.802462, 0.160004, 0.574851)",<pygplates.pygplates.Feature object at 0x7f0ef7189350>
83384dfffffffff,35.17434612051064,12.668825416490185,715,550.0,"(0.797502, 0.179269, 0.576066)",<pygplates.pygplates.Feature object at 0x7f0ef71893c0>
83384efffffffff,34.04984664623311,10.663868344090066,715,550.0,"(0.814241, 0.153321, 0.559914)",<pygplates.pygplates.Feature object at 0x7f0ef7189430>
833850fffffffff,32.65251571981298,6.0912692764978065,714,550.0,"(0.837205, 0.0893423, 0.539543)",<pygplates.pygplates.Feature object at 0x7f0ef71894a0>
833851fffffffff,32.78367692129782,7.40081226382899,714,550.0,"(0.833717, 0.108293, 0.541469)",<pygplates.pygplates.Feature object at 0x7f0ef7189510>
833852fffffffff,31.60549853870607,5.566785960485026,714,550.0,"(0.84766, 0.0826177, 0.524068)",<pygplates.pygplates.Feature object at 0x7f0ef7189580>
833853fffffffff,31.73688525105751,6.856584481623418,714,550.0,"(0.84439, 0.101533, 0.526019)",<pygplates.pygplates.Feature object at 0x7f0ef71895f0>
833854fffffffff,33.556243715326865,5.316380195253935,714,550.0,"(0.829759, 0.0772137, 0.552755)",<pygplates.pygplates.Feature object at 0x7f0ef7189660>
833855fffffffff,33.699367535561684,6.629245993978724,714,550.0,"(0.826398, 0.096045, 0.554835)",<pygplates.pygplates.Feature object at 0x7f0ef71896d0>
833856fffffffff,32.50928986117937,4.798593666684266,714,550.0,"(0.840348, 0.0705453, 0.537436)",<pygplates.pygplates.Feature object at 0x7f0ef7189740>
833858fffffffff,31.963269129970698,9.482903249655891,714,550.0,"(0.836794, 0.139775, 0.529375)",<pygplates.pygplates.Feature object at 0x7f0ef71897b0>
833859fffffffff,32.05721952771368,10.817169341535212,715,550.0,"(0.832459, 0.159059, 0.530766)",<pygplates.pygplates.Feature object at 0x7f0ef7189820>
83385afffffffff,30.91810836038891,8.913694860557664,714,550.0,"(0.847542, 0.132929, 0.513812)",<pygplates.pygplates.Feature object at 0x7f0ef7189890>
83385bfffffffff,31.01378496642949,10.229071794800031,715,550.0,"(0.843421, 0.152197, 0.515244)",<pygplates.pygplates.Feature object at 0x7f0ef7189900>
83385cfffffffff,32.902195229395126,8.726161037720537,714,550.0,"(0.82988, 0.127377, 0.543207)",<pygplates.pygplates.Feature object at 0x7f0ef7189970>
83385dfffffffff,33.00752369889398,10.06616068812056,715,550.0,"(0.82569, 0.146575, 0.544749)",<pygplates.pygplates.Feature object at 0x7f0ef71899e0>
83385efffffffff,31.856322056401694,8.162317972846008,714,550.0,"(0.84077, 0.120592, 0.527791)",<pygplates.pygplates.Feature object at 0x7f0ef7189a50>
833862fffffffff,36.689793115434824,6.952747272442265,706,320.0,"(0.795985, 0.0970684, 0.597482)",<pygplates.pygplates.Feature object at 0x7f0ef7189ac0>
833863fffffffff,36.82906196471793,8.328486055281287,706,320.0,"(0.791986, 0.11594, 0.59943)",<pygplates.pygplates.Feature object at 0x7f0ef7189b30>
833865fffffffff,38.76292754046583,8.117428213741283,306,200.0,"(0.771931, 0.110102, 0.626099)",<pygplates.pygplates.Feature object at 0x7f0ef7189ba0>
833868fffffffff,37.06218064246474,11.127450019158227,715,550.0,"(0.78298, 0.154004, 0.602681)",<pygplates.pygplates.Feature object at 0x7f0ef7189c10>
833869fffffffff,37.15488565955959,12.547813861303169,715,550.0,"(0.777969, 0.173153, 0.603972)",<pygplates.pygplates.Feature object at 0x7f0ef7189c80>
83386afffffffff,36.027754996870115,10.50438542471338,715,550.0,"(0.795179, 0.147441, 0.588177)",<pygplates.pygplates.Feature object at 0x7f0ef7189cf0>
83386bfffffffff,36.124562827423944,11.904276097984978,715,550.0,"(0.790366, 0.166618, 0.589543)",<pygplates.pygplates.Feature object at 0x7f0ef7189d60>
83386cfffffffff,37.98641036036891,10.338341584204457,706,320.0,"(0.775361, 0.141443, 0.615475)",<pygplates.pygplates.Feature object at 0x7f0ef7189dd0>
83386dfffffffff,38.09118842037362,11.766409249925907,322,200.0,"(0.770492, 0.160493, 0.616915)",<pygplates.pygplates.Feature object at 0x7f0ef7189e40>
83386efffffffff,36.953390031530304,9.720513613550281,706,320.0,"(0.787652, 0.134926, 0.601165)",<pygplates.pygplates.Feature object at 0x7f0ef7189eb0>
833870fffffffff,35.49273993942396,5.056287485661148,706,320.0,"(0.811021, 0.071758, 0.5806)",<pygplates.pygplates.Feature object at 0x7f0ef7189f20>
833871fffffffff,35.64747258322702,6.393007416328505,706,320.0,"(0.807565, 0.0904831, 0.582796)",<pygplates.pygplates.Feature object at 0x7f0ef7189f90>
833872fffffffff,34.44733592744437,4.5320252155665655,714,550.0,"(0.822068, 0.0651605, 0.565648)",<pygplates.pygplates.Feature object at 0x7f0ef710a040>
833873fffffffff,34.602629099626434,5.84770382992147,714,550.0,"(0.818827, 0.0838623, 0.567882)",<pygplates.pygplates.Feature object at 0x7f0ef710a0b0>
833874fffffffff,36.36902360496384,4.2551163271664825,706,320.0,"(0.802995, 0.0597449, 0.592984)",<pygplates.pygplates.Feature object at 0x7f0ef710a120>
833875fffffffff,36.53622224491555,5.59457010969123,706,320.0,"(0.799653, 0.0783302, 0.595331)",<pygplates.pygplates.Feature object at 0x7f0ef710a190>
833876fffffffff,35.32510278274102,3.7383291552130125,706,320.0,"(0.814148, 0.0531956, 0.578215)",<pygplates.pygplates.Feature object at 0x7f0ef710a200>
833880fffffffff,26.374229671393415,-3.36169997314343,714,550.0,"(0.89437, -0.0525354, 0.444232)",<pygplates.pygplates.Feature object at 0x7f0ef710a270>
833881fffffffff,26.641335339721813,-2.218438953214543,714,550.0,"(0.893161, -0.0345997, 0.448404)",<pygplates.pygplates.Feature object at 0x7f0ef710a2e0>
833882fffffffff,25.32631176167888,-3.7326955266479183,714,550.0,"(0.901969, -0.0588446, 0.427773)",<pygplates.pygplates.Feature object at 0x7f0ef710a350>
833883fffffffff,25.601470921052314,-2.600005539932233,714,550.0,"(0.900893, -0.0409094, 0.432109)",<pygplates.pygplates.Feature object at 0x7f0ef710a3c0>
833884fffffffff,27.15292602137112,-4.143785612015145,714,550.0,"(0.887466, -0.064296, 0.456367)",<pygplates.pygplates.Feature object at 0x7f0ef710a430>
833885fffffffff,27.42389594802364,-2.9829244415935388,714,550.0,"(0.886421, -0.0461904, 0.46057)",<pygplates.pygplates.Feature object at 0x7f0ef710a4a0>
833886fffffffff,26.095155811070356,-4.511456412910062,714,550.0,"(0.895282, -0.0706404, 0.439863)",<pygplates.pygplates.Feature object at 0x7f0ef710a510>
833888fffffffff,25.979482071122714,-0.3531387649562536,714,550.0,"(0.898934, -0.00554059, 0.438049)",<pygplates.pygplates.Feature object at 0x7f0ef710a580>
833889fffffffff,26.127472980074412,0.7909300892000671,714,550.0,"(0.897731, 0.0123934, 0.44037)",<pygplates.pygplates.Feature object at 0x7f0ef710a5f0>
83388afffffffff,24.962507225103515,-0.7527844060323217,714,550.0,"(0.906506, -0.0119109, 0.422025)",<pygplates.pygplates.Feature object at 0x7f0ef710a660>
83388bfffffffff,25.10616509687013,0.37402871161204154,714,550.0,"(0.905504, 0.00591124, 0.424297)",<pygplates.pygplates.Feature object at 0x7f0ef710a6d0>
83388cfffffffff,26.843653383646505,-1.0864898209182139,714,550.0,"(0.892082, -0.0169184, 0.451557)",<pygplates.pygplates.Feature object at 0x7f0ef710a740>
83388dfffffffff,27.00290373853731,0.056533708834858885,714,550.0,"(0.890983, 0.000879133, 0.454036)",<pygplates.pygplates.Feature object at 0x7f0ef710a7b0>
83388efffffffff,25.82471921286349,-1.4787027765011906,714,550.0,"(0.899831, -0.0232282, 0.435619)",<pygplates.pygplates.Feature object at 0x7f0ef710a820>
833890fffffffff,23.987215952071608,-5.22401293715013,714,550.0,"(0.909841, -0.0831865, 0.406533)",<pygplates.pygplates.Feature object at 0x7f0ef710a890>
833891fffffffff,24.280969317345228,-4.096118193372317,714,550.0,"(0.909211, -0.0651112, 0.411212)",<pygplates.pygplates.Feature object at 0x7f0ef710a900>
833892fffffffff,22.938691215335417,-5.569311644703267,714,550.0,"(0.916575, -0.0893754, 0.389746)",<pygplates.pygplates.Feature object at 0x7f0ef710a970>
833893fffffffff,23.239012427105546,-4.452169134910221,714,550.0,"(0.916094, -0.0713287, 0.394568)",<pygplates.pygplates.Feature object at 0x7f0ef710a9e0>
833894fffffffff,24.741522150779083,-6.01544865022488,714,550.0,"(0.903204, -0.0951768, 0.418525)",<pygplates.pygplates.Feature object at 0x7f0ef710aa50>
833895fffffffff,25.03964177888239,-4.871462301495928,714,550.0,"(0.902742, -0.0769394, 0.423245)",<pygplates.pygplates.Feature object at 0x7f0ef710aac0>
833896fffffffff,23.682508611928295,-6.356748794214207,714,550.0,"(0.910155, -0.101395, 0.401668)",<pygplates.pygplates.Feature object at 0x7f0ef710ab30>
833898fffffffff,23.807876199430936,-2.234572314345059,714,550.0,"(0.914208, -0.0356728, 0.403671)",<pygplates.pygplates.Feature object at 0x7f0ef710aba0>
833899fffffffff,23.95270146627767,-1.1427293814850514,714,550.0,"(0.913699, -0.0182256, 0.405982)",<pygplates.pygplates.Feature object at 0x7f0ef710ac10>
83389afffffffff,22.783622853205888,-2.6036055769651663,714,550.0,"(0.921022, -0.0418814, 0.387252)",<pygplates.pygplates.Feature object at 0x7f0ef710ac80>
83389bfffffffff,22.95074980828939,-1.5232878128675964,714,550.0,"(0.920515, -0.0244789, 0.38994)",<pygplates.pygplates.Feature object at 0x7f0ef710acf0>
83389cfffffffff,24.563679645524733,-2.9739015071354444,714,550.0,"(0.908275, -0.0471858, 0.415704)",<pygplates.pygplates.Feature object at 0x7f0ef710ad60>
83389dfffffffff,24.81256247206428,-1.8612912498638778,714,550.0,"(0.907207, -0.0294816, 0.419651)",<pygplates.pygplates.Feature object at 0x7f0ef710add0>
83389efffffffff,23.528767097922042,-3.340324952280432,714,550.0,"(0.915302, -0.0534223, 0.399209)",<pygplates.pygplates.Feature object at 0x7f0ef710ae40>
8338a0fffffffff,29.005234461065623,-4.574922048027079,714,550.0,"(0.871789, -0.0697584, 0.48489)",<pygplates.pygplates.Feature object at 0x7f0ef710aeb0>
8338a1fffffffff,29.271831321703534,-3.3845779932314906,714,550.0,"(0.870788, -0.0514991, 0.488954)",<pygplates.pygplates.Feature object at 0x7f0ef710af20>
8338a2fffffffff,27.936861921566397,-4.946789001150919,714,550.0,"(0.880174, -0.0761816, 0.468498)",<pygplates.pygplates.Feature object at 0x7f0ef710af90>
8338a3fffffffff,28.212104574387283,-3.7682337427958013,714,550.0,"(0.879298, -0.0579133, 0.472737)",<pygplates.pygplates.Feature object at 0x7f0ef710c040>
8338a4fffffffff,29.802505937030833,-5.403541261882917,714,550.0,"(0.863888, -0.0817153, 0.497012)",<pygplates.pygplates.Feature object at 0x7f0ef710c0b0>
8338a5fffffffff,30.07378216389599,-4.194850064977087,714,550.0,"(0.863063, -0.0633014, 0.501115)",<pygplates.pygplates.Feature object at 0x7f0ef710c120>
8338a6fffffffff,28.72528666704013,-5.7712323368616385,714,550.0,"(0.872489, -0.0881817, 0.480611)",<pygplates.pygplates.Feature object at 0x7f0ef710c190>
8338a8fffffffff,28.723990006886304,-1.4314739987763372,714,550.0,"(0.876671, -0.0219073, 0.480591)",<pygplates.pygplates.Feature object at 0x7f0ef710c200>
8338a9fffffffff,28.89890622796158,-0.2718589776303504,714,550.0,"(0.875464, -0.00415396, 0.483266)",<pygplates.pygplates.Feature object at 0x7f0ef710c270>
8338aafffffffff,27.68245240331126,-1.8289981608012322,714,550.0,"(0.885085, -0.0282633, 0.464571)",<pygplates.pygplates.Feature object at 0x7f0ef710c2e0>
8338abfffffffff,27.86863643563842,-0.6843227661906921,714,550.0,"(0.883959, -0.0105582, 0.467446)",<pygplates.pygplates.Feature object at 0x7f0ef710c350>
8338acfffffffff,29.525100265710226,-2.2011746821558917,714,550.0,"(0.869498, -0.0334206, 0.492805)",<pygplates.pygplates.Feature object at 0x7f0ef710c3c0>
8338adfffffffff,29.754872022102802,-1.026873064621608,714,550.0,"(0.868017, -0.0155585, 0.49629)",<pygplates.pygplates.Feature object at 0x7f0ef710c430>
8338aefffffffff,28.474469811558905,-2.5961557853543016,714,550.0,"(0.878127, -0.0398165, 0.476767)",<pygplates.pygplates.Feature object at 0x7f0ef710c4a0>
8338b0fffffffff,26.573789143352474,-6.482690353029294,714,550.0,"(0.88864, -0.100976, 0.44735)",<pygplates.pygplates.Feature object at 0x7f0ef710c510>
8338b1fffffffff,26.869543001866933,-5.3106834462873485,714,550.0,"(0.888209, -0.0825637, 0.451961)",<pygplates.pygplates.Feature object at 0x7f0ef710c580>
8338b2fffffffff,25.501270685739186,-6.826918081974458,714,550.0,"(0.896176, -0.10729, 0.430531)",<pygplates.pygplates.Feature object at 0x7f0ef710c5f0>
8338b3fffffffff,25.804145350448216,-5.666830615973325,714,550.0,"(0.895887, -0.0888977, 0.435296)",<pygplates.pygplates.Feature object at 0x7f0ef710c660>
8338b4fffffffff,27.347830546905552,-7.3194998560292515,714,550.0,"(0.880996, -0.113163, 0.459391)",<pygplates.pygplates.Feature object at 0x7f0ef710c6d0>
8338b5fffffffff,27.648752273089013,-6.130870616754293,714,550.0,"(0.880743, -0.0946042, 0.46405)",<pygplates.pygplates.Feature object at 0x7f0ef710c740>
8338b6fffffffff,26.26574997882809,-7.658853526138914,714,550.0,"(0.888751, -0.119514, 0.442535)",<pygplates.pygplates.Feature object at 0x7f0ef710c7b0>
8338c0fffffffff,27.561836157272122,4.810032068268435,714,550.0,"(0.88339, 0.0743361, 0.462706)",<pygplates.pygplates.Feature object at 0x7f0ef710c820>
8338c1fffffffff,27.679459146278354,6.040589328561884,714,550.0,"(0.880643, 0.0931901, 0.464525)",<pygplates.pygplates.Feature object at 0x7f0ef710c890>
8338c2fffffffff,26.525802980937566,4.3290488871988195,714,550.0,"(0.892181, 0.0675383, 0.446601)",<pygplates.pygplates.Feature object at 0x7f0ef710c900>
8338c3fffffffff,26.641717534577385,5.541643207389308,714,550.0,"(0.88965, 0.0863162, 0.44841)",<pygplates.pygplates.Feature object at 0x7f0ef710c970>
8338c4fffffffff,28.473047958937144,4.070190275495138,714,550.0,"(0.876824, 0.062393, 0.476745)",<pygplates.pygplates.Feature object at 0x7f0ef710c9e0>
8338c5fffffffff,28.601876410741973,5.302901311644013,714,550.0,"(0.87421, 0.0811426, 0.478721)",<pygplates.pygplates.Feature object at 0x7f0ef710ca50>
8338c6fffffffff,27.434858419951382,3.5956350014799345,714,550.0,"(0.885788, 0.0556613, 0.46074)",<pygplates.pygplates.Feature object at 0x7f0ef710cac0>
8338c8fffffffff,26.845397037781527,8.012110939616159,714,550.0,"(0.883519, 0.124361, 0.451585)",<pygplates.pygplates.Feature object at 0x7f0ef710cb30>
8338c9fffffffff,26.932268554931788,9.268200616880526,714,550.0,"(0.879904, 0.143588, 0.452937)",<pygplates.pygplates.Feature object at 0x7f0ef710cba0>
8338cafffffffff,25.8095604464385,7.489899218966661,714,550.0,"(0.892565, 0.117348, 0.435381)",<pygplates.pygplates.Feature object at 0x7f0ef710cc10>
8338cbfffffffff,25.896095376854433,8.728603607989575,714,550.0,"(0.889169, 0.136516, 0.43674)",<pygplates.pygplates.Feature object at 0x7f0ef710cc80>
8338ccfffffffff,27.787237001979616,7.286474331973604,714,550.0,"(0.87754, 0.112205, 0.46619)",<pygplates.pygplates.Feature object at 0x7f0ef710ccf0>
8338cdfffffffff,27.8846988235205,8.546775868362554,714,550.0,"(0.874075, 0.131361, 0.467694)",<pygplates.pygplates.Feature object at 0x7f0ef710cd60>
8338cefffffffff,26.748401264331832,6.769615366384086,714,550.0,"(0.886766, 0.105263, 0.450074)",<pygplates.pygplates.Feature object at 0x7f0ef710cdd0>
8338d0fffffffff,25.372710970908518,2.6807600013648023,714,550.0,"(0.902551, 0.0422595, 0.428505)",<pygplates.pygplates.Feature object at 0x7f0ef710ce40>
